,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
9,Brazil,Brazil,Sao Paulo,20,Spain,Juanfran,34,0,0,0,0
10,Brazil,Brazil,Sao Paulo,6,Brazil,Reinaldo,30,15,1,4,0
11,Brazil,Brazil,Sao Paulo,5,Ecuador,Arboleda Robert,?,13,1,2,0
12,Brazil,Brazil,Sao Paulo,19,Brazil,Calazans Marcos,23,0,0,0,0
13,Brazil,Brazil,Sao Paulo,22,Brazil,Everton,30,11,1,1,0
14,Brazil,Brazil,Sao Paulo,26,Brazil,Gomes Igor,20,7,2,1,0
15,Brazil,Brazil,Sao Paulo,11,Brazil,Helio Junio Nunes de Castro,19,9,0,1,0
16,Brazil,Brazil,Sao Paulo,15,Brazil,Hernanes,34,9,2,2,0
17,Brazil,Brazil,Sao Paulo,25,Brazil,Hudson,31,14,1,6,0
18,Brazil,Brazil,Sao Paulo,8,Brazil,Jucilei,31,5,0,0,0
19,Brazil,Brazil,Sao Paulo,16,Brazil,Leo,23,9,0,0,0
20,Brazil,Brazil,Sao Paulo,14,Brazil,Liziero,21,8,1,1,0
21,Brazil,Brazil,Sao Paulo,13,Brazil,Luan,20,11,0,2,0
22,Brazil,Brazil,Sao Paulo,21,Brazil,Raniel,23,0,0,0,0
23,Brazil,Brazil,Sao Paulo,28,Brazil,Tche Tche,27,0,0,0,0
24,Brazil,Brazil,Sao Paulo,12,Brazil,Vitor,25,0,0,0,0
25,Brazil,Brazil,Sao Paulo,43,Brazil,da Silva Costa Filho Walce,20,0,0,0,0
26,Brazil,Brazil,Sao Paulo,21,Brazil,Biro Brito,24,2,0,0,0
27,Brazil,Brazil,Sao Paulo,19,Uruguay,Carneiro Gonzalo,24,9,0,0,1
28,Brazil,Brazil,Sao Paulo,44,Brazil,Jonas Toro,20,0,0,0,0
29,Brazil,Brazil,Sao Paulo,9,Brazil,Pablo,27,13,4,3,0
30,Brazil,Brazil,Sao Paulo,7,Brazil,Pato,30,0,0,0,0
0,Brazil,Brazil,Internacional,42,Brazil,De Sousa Brito Daniel,25,4,0,1,0
1,Brazil,Brazil,Internacional,1,Brazil,Fernandes Danilo,31,0,0,0,0
2,Brazil,Brazil,Internacional,32,Brazil,Keiller,23,0,0,0,0
3,Brazil,Brazil,Internacional,12,Brazil,Lomba Marcelo,32,14,0,0,0
4,Brazil,Brazil,Internacional,15,Argentina,Cuesta Victor,30,11,0,4,0
5,Brazil,Brazil,Internacional,8,Brazil,Edenilson,29,11,0,3,1
6,Brazil,Brazil,Internacional,20,Brazil,Emerson Santos,24,6,1,1,0
7,Brazil,Brazil,Internacional,31,Brazil,Heitor,19,0,0,0,0
8,Brazil,Brazil,Internacional,44,Brazil,Klaus William,25,2,0,0,0
9,Brazil,Brazil,Internacional,27,Brazil,Marques dos Santos Luis Eduardo,22,0,0,0,0
10,Brazil,Brazil,Internacional,4,Brazil,Moledo Rodrigo,?,10,1,2,0
11,Brazil,Brazil,Internacional,40,Brazil,Pinheiro da Rosa Roberto,21,6,0,2,0
12,Brazil,Brazil,Internacional,6,Brazil,Uendel,31,7,0,0,0
13,Brazil,Brazil,Internacional,2,Brazil,Vieira Bruno,34,7,0,2,0
14,Brazil,Brazil,Internacional,37,Brazil,Zeca,25,9,0,0,0
15,Brazil,Brazil,Internacional,45,Brazil,de Lara Fuchs Bruno,20,0,0,0,0
16,Brazil,Brazil,Internacional,10,Argentina,D'Alessandro Andres,38,8,0,2,1
17,Brazil,Brazil,Internacional,13,Brazil,Dourado Rodrigo,25,9,0,0,0
18,Brazil,Brazil,Internacional,33,Brazil,Gustavo,21,7,0,2,1
19,Brazil,Brazil,Internacional,38,Brazil,Jose Aldo,21,0,0,0,0
20,Brazil,Brazil,Internacional,35,Brazil,Jose Gabriel,20,0,0,0,0
21,Brazil,Brazil,Internacional,28,Brazil,Natanael,28,0,0,0,0
22,Brazil,Brazil,Internacional,88,Brazil,Patrick,27,8,1,1,0
23,Brazil,Brazil,Internacional,43,Brazil,Ramos Silveira Lucas,?,0,0,0,0
24,Brazil,Brazil,Internacional,16,Brazil,Rithely,28,7,0,1,0
25,Brazil,Brazil,Internacional,19,Brazil,Rodrigo,30,6,0,3,0
26,Brazil,Brazil,Internacional,21,Brazil,Silva Bruno,33,0,0,0,0
27,Brazil,Brazil,Internacional,11,Brazil,Silva Wellington,26,7,1,0,0
28,Brazil,Brazil,Internacional,9,Peru,Guerrero Paolo,35,3,1,1,0
29,Brazil,Brazil,Internacional,7,Uruguay,Lopez Nicolas,26,8,3,1,1
30,Brazil,Brazil,Internacional,17,Brazil,Neilton Meira,25,11,0,2,0
31,Brazil,Brazil,Internacional,77,Brazil,Paraguaio,24,13,2,2,0
32,Brazil,Brazil,Internacional,99,Brazil,Pottker Willian,25,7,1,2,0
33,Brazil,Brazil,Internacional,29,Argentina,Sarrafiore Martin,22,10,3,3,0
34,Brazil,Brazil,Internacional,41,Brazil,Schwaizer Pedro Lucas,21,7,1,1,0
35,Brazil,Brazil,Internacional,23,Brazil,Sobis Rafael,34,9,1,2,0
36,Brazil,Brazil,Internacional,22,Colombia,Trellez Santiago,29,9,0,0,0
0,Brazil,Brazil,Corinthians,1,Brazil,Caique,24,0,0,0,0
1,Brazil,Brazil,Corinthians,12,Brazil,Cassio,32,18,0,2,0
2,Brazil,Brazil,Corinthians,40,Brazil,Filipe,21,0,0,0,0
3,Brazil,Brazil,Corinthians,27,Brazil,Walter,32,1,0,0,0
4,Brazil,Brazil,Corinthians,35,Brazil,Avelar Danilo,30,16,4,4,0
5,Brazil,Brazil,Corinthians,6,Brazil,Carlos Augusto,20,2,0,0,0
6,Brazil,Brazil,Corinthians,23,Brazil,Fagner,30,13,0,4,0
7,Brazil,Brazil,Corinthians,26,Brazil,Gil,32,0,0,0,0
8,Brazil,Brazil,Corinthians,4,Brazil,Manoel,29,11,2,0,0
9,Brazil,Brazil,Corinthians,13,Brazil,Marllon,27,6,0,0,0
10,Brazil,Brazil,Corinthians,14,Uruguay,Mendez Bruno,20,0,0,0,0
11,Brazil,Brazil,Corinthians,2,Brazil,Michel,29,5,0,0,0
12,Brazil,Brazil,Corinthians,36,Brazil,Piton Lucas,19,0,0,0,0
13,Brazil,Brazil,Corinthians,25,Brazil,Clayson,24,13,2,3,0
14,Brazil,Brazil,Corinthians,37,Brazil,Everaldo,25,0,0,0,0
15,Brazil,Brazil,Corinthians,5,Brazil,Gabriel,27,1,0,0,0
16,Brazil,Brazil,Corinthians,10,Brazil,Jadson,36,10,0,1,0
17,Brazil,Brazil,Corinthians,31,Brazil,Janderson,20,0,0,0,0
18,Brazil,Brazil,Corinthians,18,Brazil,Matheus Jesus,22,0,0,0,0
19,Brazil,Brazil,Corinthians,15,Brazil,Ralf,35,13,0,0,0
20,Brazil,Brazil,Corinthians,28,Brazil,Ramiro,26,10,0,3,0
21,Brazil,Brazil,Corinthians,20,Brazil,Regis,26,0,0,0,0
22,Brazil,Brazil,Corinthians,8,Brazil,Rene Junior,30,0,0,0,0
23,Brazil,Brazil,Corinthians,7,Ecuador,Sornoza Junior,25,12,0,2,0
24,Brazil,Brazil,Corinthians,11,Brazil,Urso Junior,30,10,1,2,0
25,Brazil,Brazil,Corinthians,22,Brazil,Vital Mateus,21,11,0,1,0
26,Brazil,Brazil,Corinthians,17,Argentina,Boselli Mauro,34,11,1,1,0
27,Brazil,Brazil,Corinthians,19,Brazil,Gustavo,25,15,4,0,0
28,Brazil,Brazil,Corinthians,9,Brazil,Love Vagner,35,13,1,0,0
0,Brazil,Brazil,Bahia,33,Brazil,Anderson,35,7,0,0,0
1,Brazil,Brazil,Bahia,99,Brazil,Fernando Augusto,22,2,0,0,0
2,Brazil,Brazil,Bahia,1,Brazil,Schuck Friedrich Douglas Alan,30,5,0,0,0
3,Brazil,Brazil,Bahia,14,Brazil,Ernando,31,9,1,0,0
4,Brazil,Brazil,Bahia,22,Brazil,Ezequiel,26,0,0,0,0
5,Brazil,Brazil,Bahia,28,Brazil,Fonseca Lucas,34,7,0,1,0
6,Brazil,Brazil,Bahia,25,Brazil,Giovanni,30,0,0,0,0
7,Brazil,Brazil,Bahia,40,Brazil,Juninho,24,0,0,0,0
8,Brazil,Brazil,Bahia,2,Brazil,Paraiba Nino,33,5,0,0,0
9,Brazil,Brazil,Bahia,3,Brazil,Wanderson,28,0,0,0,0
10,Brazil,Brazil,Bahia,44,Brazil,Xandao,29,4,0,1,0
11,Brazil,Brazil,Bahia,34,Brazil,da Silva Oliveira Ignacio,22,3,0,0,0
12,Brazil,Brazil,Bahia,31,Brazil,do Espirito Santos Torres Douglas,17,1,0,0,0
13,Brazil,Brazil,Bahia,7,Brazil,Elber,27,6,0,0,0
14,Brazil,Brazil,Bahia,17,Brazil,Elton,29,5,0,2,0
15,Brazil,Brazil,Bahia,5,Brazil,Flavio,23,10,0,1,0
16,Brazil,Brazil,Bahia,35,Brazil,Gomez Edson,21,0,0,0,0
17,Brazil,Brazil,Bahia,26,Brazil,Gregore,26,3,0,1,0
18,Brazil,Brazil,Bahia,18,Venezuela,Guerra Alejandro,34,0,0,0,0
19,Brazil,Brazil,Bahia,30,Brazil,Marco Antonio,22,2,0,0,0
20,Brazil,Brazil,Bahia,6,Brazil,Moises,24,7,2,1,0
21,Brazil,Brazil,Bahia,23,Brazil,Pedro Joao,23,0,0,0,0
22,Brazil,Brazil,Bahia,16,Brazil,Ronaldo,23,0,0,0,0
23,Brazil,Brazil,Bahia,27,Brazil,Shaylon,22,8,4,0,0
24,Brazil,Brazil,Bahia,49,Brazil,de Jesus da Silva Caique,19,8,2,2,0
25,Brazil,Brazil,Bahia,77,Brazil,Arthur,27,3,0,0,0
26,Brazil,Brazil,Bahia,98,Brazil,Artur,21,8,1,1,0
27,Brazil,Brazil,Bahia,20,Brazil,Fernandao,32,4,5,1,0
28,Brazil,Brazil,Bahia,9,Brazil,Gilberto,30,7,3,0,0
29,Brazil,Brazil,Bahia,11,Brazil,Lucca,29,0,0,0,0
30,Brazil,Brazil,Bahia,90,Brazil,Rogerio,28,6,1,0,0
0,Brazil,Brazil,Vasco,1,Brazil,Kaufmann Fernando Miguel,34,25,0,2,0
1,Brazil,Brazil,Vasco,56,Brazil,Lucao,18,0,0,0,0
2,Brazil,Brazil,Vasco,55,Brazil,Lucena Alexander,24,2,0,0,0
3,Brazil,Brazil,Vasco,12,Brazil,Sidao,36,6,0,0,0
4,Brazil,Brazil,Vasco,4,Brazil,Breno,30,0,0,0,0
5,Brazil,Brazil,Vasco,2,Paraguay,Caceres Raul,28,5,0,1,0
6,Brazil,Brazil,Vasco,5,Brazil,Castan Leandro,33,19,2,9,1
7,Brazil,Brazil,Vasco,14,Brazil,Danilo,28,20,2,4,1
8,Brazil,Brazil,Vasco,37,Brazil,Henrique,25,17,0,5,0
9,Brazil,Brazil,Vasco,3,Colombia,Henriquez Oswaldo,30,23,1,5,0
10,Brazil,Brazil,Vasco,35,Brazil,Miranda Matheus,19,1,0,0,0
11,Brazil,Brazil,Vasco,22,Brazil,Pikachu Yago,27,32,4,6,0
12,Brazil,Brazil,Vasco,36,Brazil,Ricardo Graca,22,17,1,2,0
13,Brazil,Brazil,Vasco,34,Brazil,Werley,31,7,0,0,0
14,Brazil,Brazil,Vasco,21,Brazil,Winck Neto Claudio,25,2,0,1,0
15,Brazil,Brazil,Vasco,15,Brazil,Andrey,21,15,1,2,0
16,Brazil,Brazil,Vasco,6,Brazil,Bastos Fellipe,29,11,1,4,0
17,Brazil,Brazil,Vasco,10,Brazil,Cesar Bruno,31,12,2,2,0
18,Brazil,Brazil,Vasco,28,Brazil,Dudu,20,0,0,0,0
19,Brazil,Brazil,Vasco,41,Brazil,Gomes da Silva Clevelario Bruno,18,6,1,3,0
20,Brazil,Brazil,Vasco,13,Colombia,Guarin Fredy,33,8,1,2,0
21,Brazil,Brazil,Vasco,19,Brazil,Marcos Junior,19,23,3,4,0
22,Brazil,Brazil,Vasco,8,Brazil,Marquinho,33,7,0,0,0
23,Brazil,Brazil,Vasco,32,Brazil,Pec Gabriel,18,6,0,0,0
24,Brazil,Brazil,Vasco,31,Brazil,Raul,23,26,1,7,0
25,Brazil,Brazil,Vasco,57,Brazil,Ribeiro Alexandre,20,0,0,0,0
26,Brazil,Brazil,Vasco,39,Brazil,Ulisses,20,0,0,0,0
27,Brazil,Brazil,Vasco,17,Brazil,Valdivia,25,11,0,0,0
28,Brazil,Brazil,Vasco,38,Brazil,da Silva Liberato Marrony,20,29,3,9,1
29,Brazil,Brazil,Vasco,40,Brazil,Bacelar Martins Kaio Magno,20,0,0,0,0
30,Brazil,Brazil,Vasco,20,Brazil,Clayton,24,7,0,1,0
31,Brazil,Brazil,Vasco,43,Brazil,Magno Talles,17,15,2,4,0
32,Brazil,Brazil,Vasco,9,Brazil,Ribamar,22,16,3,0,0
33,Brazil,Brazil,Vasco,25,Brazil,Richard,25,21,0,7,0
34,Brazil,Brazil,Vasco,7,Brazil,Rossi,26,26,2,8,0
0,Brazil,Brazil,Fortaleza,23,Brazil,Araujo da Silva Max Walef,26,0,0,0,0
1,Brazil,Brazil,Fortaleza,1,Brazil,Boeck Marcelo,34,0,0,0,0
2,Brazil,Brazil,Fortaleza,12,Brazil,Felipe Alves,31,0,0,0,0
3,Brazil,Brazil,Fortaleza,29,Brazil,Adalberto,32,0,0,0,0
4,Brazil,Brazil,Fortaleza,21,Brazil,Barbosa Tavares Diego,28,0,0,0,0
5,Brazil,Brazil,Fortaleza,6,Brazil,Carlinhos,32,0,0,0,0
6,Brazil,Brazil,Fortaleza,4,Brazil,Carvalho Roger,32,1,1,0,0
7,Brazil,Brazil,Fortaleza,13,Brazil,Dias Gabriel,25,0,0,0,0
8,Brazil,Brazil,Fortaleza,26,Brazil,Jackson,29,0,0,0,0
9,Brazil,Brazil,Fortaleza,25,Brazil,Paulao,33,0,0,0,0
10,Brazil,Brazil,Fortaleza,3,Colombia,Quintero Juan,24,0,0,0,0
11,Brazil,Brazil,Fortaleza,19,Brazil,Rodrigo Francisco,18,0,0,0,0
12,Brazil,Brazil,Fortaleza,2,Brazil,Tinga,26,1,1,0,0
13,Brazil,Brazil,Fortaleza,22,Brazil,Araruna Hoffmann Felipe,23,0,0,0,0
14,Brazil,Brazil,Fortaleza,8,Brazil,Barros Sergio,22,0,0,0,0
15,Brazil,Brazil,Fortaleza,27,Brazil,Bonilha Nene,27,0,0,0,0
16,Brazil,Brazil,Fortaleza,30,Brazil,Bruno,27,0,0,0,0
17,Brazil,Brazil,Fortaleza,8,Brazil,Derley,33,0,0,0,0
18,Brazil,Brazil,Fortaleza,7,Brazil,Edinho,25,1,2,0,0
19,Brazil,Brazil,Fortaleza,15,Brazil,Felipe,25,0,0,0,0
20,Brazil,Brazil,Fortaleza,55,Brazil,Juninho,33,0,0,0,0
21,Brazil,Brazil,Fortaleza,28,Brazil,Marlon Adriano,29,0,0,0,0
22,Brazil,Brazil,Fortaleza,5,Brazil,Roberto Paulo,32,0,0,0,0
23,Brazil,Brazil,Fortaleza,19,Uruguay,Romero Santiago,29,0,0,0,0
24,Brazil,Brazil,Fortaleza,,Brazil,Sousa Costa Sebastiao,19,0,0,0,0
25,Brazil,Brazil,Fortaleza,32,Argentina,Vazquez Mariano,26,0,0,0,0
26,Brazil,Brazil,Fortaleza,10,Brazil,de Vargas Matheus,23,0,0,0,0
27,Brazil,Brazil,Fortaleza,97,Brazil,Andre Luis,22,0,0,0,0
28,Brazil,Brazil,Fortaleza,86,Brazil,Kieza Welker,33,0,0,0,0
29,Brazil,Brazil,Fortaleza,96,Brazil,Matheus Alessandro,23,0,0,0,0
30,Brazil,Brazil,Fortaleza,11,Brazil,Osvaldo,32,2,2,0,0
31,Brazil,Brazil,Fortaleza,9,Brazil,Paulista Wellington,35,0,0,0,0
32,Brazil,Brazil,Fortaleza,95,Brazil,Pires Felipe,24,0,0,0,0
33,Brazil,Brazil,Fortaleza,20,Brazil,Romarinho,25,0,0,0,0
0,Brazil,Brazil,Goias,1,Brazil,Marcao,26,0,0,0,0
1,Brazil,Brazil,Goias,88,Brazil,Rosa Marcelo Rangel,31,0,0,0,0
2,Brazil,Brazil,Goias,23,Brazil,Tadeu,27,0,0,0,0
3,Brazil,Brazil,Goias,94,Brazil,da Silva Cardoso Matheus Alves,24,0,0,0,0
4,Brazil,Brazil,Goias,35,Brazil,Breno,19,0,0,0,0
5,Brazil,Brazil,Goias,34,Brazil,Crespo da Silva Heron,19,0,0,0,0
6,Brazil,Brazil,Goias,15,Brazil,Guedes Daniel,25,0,0,0,0
7,Brazil,Brazil,Goias,86,Brazil,Hermes Marcelo,24,0,0,0,0
8,Brazil,Brazil,Goias,33,Brazil,Lucao,23,0,0,0,0
9,Brazil,Brazil,Goias,14,Brazil,Mendonca Iago,20,0,0,0,0
10,Brazil,Brazil,Goias,27,Brazil,Pizarro Sanches Fabio,28,0,0,0,0
11,Brazil,Brazil,Goias,7,Brazil,Renatinho,27,5,5,0,0
12,Brazil,Brazil,Goias,21,Brazil,Ricardo Paulo,25,0,0,0,0
13,Brazil,Brazil,Goias,4,Brazil,Vaz Rafael,31,2,2,0,0
14,Brazil,Brazil,Goias,6,Brazil,Yago,27,1,2,0,0
15,Brazil,Brazil,Goias,28,Brazil,Alan,30,0,0,0,0
16,Brazil,Brazil,Goias,89,Brazil,Augusto Giovanni,30,0,0,0,0
17,Brazil,Brazil,Goias,22,Brazil,Candido da Trindade Filipe,?,0,0,0,0
18,Brazil,Brazil,Goias,3,Brazil,Deivid,24,0,0,0,0
19,Brazil,Brazil,Goias,80,Brazil,Figueira,19,0,0,0,0
20,Brazil,Brazil,Goias,5,Brazil,Geovane,30,0,0,0,0
21,Brazil,Brazil,Goias,26,Brazil,Gulmaraes dos Santos Jean Carlos,26,0,0,0,0
22,Brazil,Brazil,Goias,13,Brazil,Junio da Silva Jefferson,22,0,0,0,0
23,Brazil,Brazil,Goias,70,Brazil,Lopes da Silva Vinicius,20,0,0,0,0
24,Brazil,Brazil,Goias,10,Brazil,Marlone,27,3,4,0,0
25,Brazil,Brazil,Goias,96,Brazil,Nunes Ferreira Kaio,23,0,0,0,0
26,Brazil,Brazil,Goias,17,Brazil,Rafinha,27,0,0,0,0
27,Brazil,Brazil,Goias,29,Brazil,Souza Gilberto,31,1,1,0,0
28,Brazil,Brazil,Goias,98,Brazil,Thalles,21,0,0,0,0
29,Brazil,Brazil,Goias,32,Brazil,Yago,25,0,0,0,0
30,Brazil,Brazil,Goias,32,Brazil,Yago,24,0,0,0,0
31,Brazil,Brazil,Goias,20,Brazil,de Souza Sena Leonardo,23,0,0,0,0
32,Brazil,Brazil,Goias,30,Uruguay,Barcia Leandro,27,2,2,0,0
33,Brazil,Brazil,Goias,97,Brazil,Giovanny,22,1,1,0,0
34,Brazil,Brazil,Goias,9,Brazil,Moura Rafael,36,0,0,0,0
35,Brazil,Brazil,Goias,99,Brazil,Papagaio,20,0,0,0,0
36,Brazil,Brazil,Goias,90,Brazil,RIcardo,22,0,0,0,0
0,Brazil,Brazil,Atletico-MG,40,Brazil,Cleiton,22,6,0,0,0
1,Brazil,Brazil,Atletico-MG,33,Brazil,Fernando,22,0,0,0,0
2,Brazil,Brazil,Atletico-MG,1,Brazil,Leandro Bagy Victor,36,10,0,3,0
3,Brazil,Brazil,Atletico-MG,31,Brazil,Michael,24,0,0,0,0
4,Brazil,Brazil,Atletico-MG,84,Brazil,Wilson,35,0,0,0,0
5,Brazil,Brazil,Atletico-MG,26,Brazil,Carlos Gabriel,20,5,0,0,0
6,Brazil,Brazil,Atletico-MG,49,Brazil,Geuvanio,27,4,1,1,0
7,Brazil,Brazil,Atletico-MG,28,Uruguay,Hernandez Lucas,27,0,0,0,0
8,Brazil,Brazil,Atletico-MG,22,Brazil,Hulk,20,0,0,0,0
9,Brazil,Brazil,Atletico-MG,19,Brazil,Maidana Martins Iago Justen,23,7,0,2,1
10,Brazil,Brazil,Atletico-MG,2,Brazil,Patric,30,3,0,3,0
11,Brazil,Brazil,Atletico-MG,16,Brazil,Rabello Igor,24,10,0,2,0
12,Brazil,Brazil,Atletico-MG,4,Brazil,Rever,34,6,1,2,0
13,Brazil,Brazil,Atletico-MG,98,Brazil,Rodrigues Gomes Claudio,21,12,0,1,0
14,Brazil,Brazil,Atletico-MG,45,Brazil,Ruan da Silva Talison,19,0,0,0,0
15,Brazil,Brazil,Atletico-MG,3,Brazil,Silva Leonardo,40,8,1,4,0
16,Brazil,Brazil,Atletico-MG,21,Brazil,Adilson,32,7,0,4,2
17,Brazil,Brazil,Atletico-MG,10,Ecuador,Cazares Juan,27,8,3,0,0
18,Brazil,Brazil,Atletico-MG,7,Brazil,Elias,34,8,3,3,0
19,Brazil,Brazil,Atletico-MG,88,Brazil,Jair,25,7,1,5,1
20,Brazil,Brazil,Atletico-MG,27,Brazil,Luan,29,9,1,3,0
21,Brazil,Brazil,Atletico-MG,50,Brazil,Marquinhos,20,1,0,0,0
22,Brazil,Brazil,Atletico-MG,5,Paraguay,Martinez Ramon,?,0,0,0,0
23,Brazil,Brazil,Atletico-MG,34,Brazil,Mendes Alves Vitor,20,0,0,0,0
24,Brazil,Brazil,Atletico-MG,23,Brazil,Nathan,23,6,1,0,0
25,Brazil,Brazil,Atletico-MG,80,Venezuela,Otero Romulo,27,0,0,0,0
26,Brazil,Brazil,Atletico-MG,6,Brazil,Santos Fabio,34,9,1,2,0
27,Brazil,Brazil,Atletico-MG,29,Brazil,Vinicius,28,9,2,2,0
28,Brazil,Brazil,Atletico-MG,18,Brazil,Vinicius,20,3,0,0,0
29,Brazil,Brazil,Atletico-MG,14,Brazil,Welison Jose,24,9,0,0,1
30,Brazil,Brazil,Atletico-MG,44,Brazil,Alerrandro,19,9,8,0,0
31,Brazil,Brazil,Atletico-MG,43,Brazil,Bruno,19,2,0,1,0
32,Brazil,Brazil,Atletico-MG,8,Colombia,Chara Yimmi,28,8,1,0,0
33,Brazil,Brazil,Atletico-MG,26,Argentina,Di Santo Franco,30,0,0,0,0
34,Brazil,Brazil,Atletico-MG,11,Brazil,Maicon,29,7,1,0,0
35,Brazil,Brazil,Atletico-MG,9,Brazil,Oliveira Ricardo,39,8,7,2,0
36,Brazil,Brazil,Atletico-MG,20,Uruguay,Terans David,25,8,1,0,0
0,Brazil,Brazil,Botafogo RJ,12,Brazil,Cavalieri Diego,36,7,0,0,0
1,Brazil,Brazil,Botafogo RJ,12,Brazil,Diego,21,1,0,0,0
2,Brazil,Brazil,Botafogo RJ,1,Paraguay,Fernandez Roberto,31,26,0,3,0
3,Brazil,Brazil,Botafogo RJ,22,Brazil,Saulo,24,0,0,0,0
4,Brazil,Brazil,Botafogo RJ,3,Argentina,Carli Joel,33,23,0,9,0
5,Brazil,Brazil,Botafogo RJ,2,Brazil,Gabriel,24,31,1,5,0
6,Brazil,Brazil,Botafogo RJ,6,Brazil,Gilson,33,18,0,5,2
7,Brazil,Brazil,Botafogo RJ,15,Brazil,Jean,25,5,0,1,0
8,Brazil,Brazil,Botafogo RJ,23,Brazil,Kanu,22,2,0,0,0
9,Brazil,Brazil,Botafogo RJ,13,Brazil,Lindenberg Victor,21,0,0,0,0
10,Brazil,Brazil,Botafogo RJ,14,Brazil,Marcelo Conceicao,23,12,2,3,0
11,Brazil,Brazil,Botafogo RJ,4,Brazil,Marcinho,23,22,1,2,0
12,Brazil,Brazil,Botafogo RJ,13,Brazil,Peixoto Costanza Fernando,20,19,0,6,0
13,Brazil,Brazil,Botafogo RJ,8,Brazil,Cicero,35,28,3,8,0
14,Brazil,Brazil,Botafogo RJ,11,Brazil,Gustavo Costa,23,22,0,2,0
15,Brazil,Brazil,Botafogo RJ,21,Brazil,Lucas Campos,22,9,0,2,0
16,Brazil,Brazil,Botafogo RJ,10,Brazil,Menezes Alex,24,21,5,2,0
17,Brazil,Brazil,Botafogo RJ,9,Brazil,Morais Luiz,23,28,1,5,1
18,Brazil,Brazil,Botafogo RJ,5,Brazil,Paulo Joao,28,31,3,4,0
19,Brazil,Brazil,Botafogo RJ,27,Brazil,Rickson,21,6,0,1,0
20,Brazil,Brazil,Botafogo RJ,19,Brazil,Santos Alan,28,4,0,0,0
21,Brazil,Brazil,Botafogo RJ,7,Brazil,Souza Diego,34,28,6,5,0
22,Brazil,Brazil,Botafogo RJ,30,Brazil,Tanque Vinicius,24,7,0,0,0
23,Brazil,Brazil,Botafogo RJ,20,Chile,Valencia Rossel Leonardo Felipe,28,19,1,2,0
24,Brazil,Brazil,Botafogo RJ,33,Brazil,Vinicius Marcos,24,4,0,0,0
25,Brazil,Brazil,Botafogo RJ,25,Brazil,Wenderson,21,2,0,0,0
26,Brazil,Brazil,Botafogo RJ,31,Brazil,Yuri,23,13,0,3,0
27,Brazil,Brazil,Botafogo RJ,28,Brazil,da Silveira Castro Rhuan,19,5,0,0,0
28,Brazil,Brazil,Botafogo RJ,26,Brazil,Barros Lucas,20,9,0,1,0
29,Brazil,Brazil,Botafogo RJ,34,Brazil,Henrique Luis,23,0,0,0,0
30,Brazil,Brazil,Botafogo RJ,34,Brazil,Pachu,23,0,0,0,0
31,Brazil,Brazil,Botafogo RJ,17,Brazil,Pimpao Rodrigo,32,19,0,6,0
32,Brazil,Brazil,Botafogo RJ,29,Brazil,Vitinho,29,14,0,2,0
0,Brazil,Brazil,Ceara,31,Brazil,Fernandes de Brito Cabral Matheus,21,0,0,0,0
1,Brazil,Brazil,Ceara,1,Brazil,Lucas,23,0,0,0,0
2,Brazil,Brazil,Ceara,12,Brazil,Silva Diogo,33,0,0,0,0
3,Brazil,Brazil,Ceara,25,Brazil,de Oliveira Richard,28,0,0,0,0
4,Brazil,Brazil,Ceara,36,Brazil,Alves Tiago,35,1,1,0,0
5,Brazil,Brazil,Ceara,6,Brazil,Cardoso Joao Lucas,28,0,0,0,0
6,Brazil,Brazil,Ceara,4,Brazil,Charles,31,0,0,0,0
7,Brazil,Brazil,Ceara,2,Brazil,Cristovam,29,0,0,0,0
8,Brazil,Brazil,Ceara,13,Brazil,Otavio Luiz,31,0,0,0,0
9,Brazil,Brazil,Ceara,4,Brazil,Schroeder Brock Eduardo,28,0,0,0,0
10,Brazil,Brazil,Ceara,22,Brazil,Xavier Samuel,29,1,1,0,0
11,Brazil,Brazil,Ceara,18,Brazil,Auremir,28,0,0,0,0
12,Brazil,Brazil,Ceara,55,Brazil,Bezerra Lira Matheus,21,0,0,0,0
13,Brazil,Brazil,Ceara,30,Brazil,Chico,28,2,3,0,0
14,Brazil,Brazil,Ceara,19,Brazil,Fabinho,32,0,0,0,0
15,Brazil,Brazil,Ceara,10,Brazil,Felipe Baxola,29,1,1,0,0
16,Brazil,Brazil,Ceara,11,Brazil,Fernando Sobral,24,0,0,0,0
17,Brazil,Brazil,Ceara,89,Brazil,Galhardo Thiago,30,0,0,0,0
18,Brazil,Brazil,Ceara,21,Brazil,Juninho,33,0,0,0,0
19,Brazil,Brazil,Ceara,88,Brazil,Ken Pedro,32,0,0,0,0
20,Brazil,Brazil,Ceara,45,Brazil,Moreira de Lima Vinicius,23,0,0,0,0
21,Brazil,Brazil,Ceara,55,Brazil,Oliveira dos Santos William,27,1,1,0,0
22,Brazil,Brazil,Ceara,8,Brazil,Ricardinho,33,0,0,0,0
23,Brazil,Brazil,Ceara,3,Brazil,de Jesus Santos Andrevaldo,27,0,0,0,0
24,Brazil,Brazil,Ceara,77,Brazil,Bergson,28,0,0,0,0
25,Brazil,Brazil,Ceara,98,Brazil,Cardoso dos Santos Wanderson Felippe,21,0,0,0,0
26,Brazil,Brazil,Ceara,82,Brazil,Carvalho Leandro,24,1,2,0,0
27,Brazil,Brazil,Ceara,7,Brazil,Mateus,25,0,0,0,0
